X81,X71,X51,X61,X82,X72,X52,X62,X83,X73,X53,X63,X84,X74,X54,X64,X1,X4,X2,Amount4,Amount3,Amount2,Amount1,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,28,1,7149,7149,7149,7149,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,1,3416,3416,3416,3416,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,1,2455,2455,2455,2455,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,27,0,91112,91112,91112,91112,1
6,8,4900000,5000000,0,0,0,0,0,0,0,0,0,0,0,0,47,28,0,53370,53370,53370,53370,1
2,4,6000000,6000000,2,3,3750000,3740575,0,0,0,0,0,0,0,0,50,29,0,11458,11458,11458,2033,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,1,8014,8014,8014,8014,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,1,44656,44656,44656,44656,-1
4,6,5400000,5500000,0,0,0,0,0,0,0,0,0,0,0,0,49,27,0,32933,32933,32933,32933,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,27,1,751,751,751,751,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,1,7823,7823,7823,7823,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,1,18965,18965,18965,18965,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,1,3050,3050,3050,3050,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,34,1,6933,6933,6933,6933,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,28,1,7112,7112,7112,7112,-1
1,4,414960,46653209,1,1,100000,0,1,1,50000000,0,0,0,0,0,50,16,0,539389,539389,-49460611,-49560611,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,0,1277086,1277086,1277086,1277086,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0,54584,54584,54584,54584,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,65,1,1096,1096,1096,1096,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,1,2495,2495,2495,2495,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2550109,2550109,2550109,2550109,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,59,1,2674,2674,2674,2674,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,66,1,859,859,859,859,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,35,0,214708,214708,214708,214708,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,1,696,696,696,696,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,1,6299,6299,6299,6299,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,219,1,4658,4658,4658,4658,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,22,0,10345882,10345882,10345882,10345882,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,52098,52098,52098,52098,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,66,1,6560,6560,6560,6560,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,64,1,1749,1749,1749,1749,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,64,1,8337,8337,8337,8337,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,63,1,5128,5128,5128,5128,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,20,1,7037,7037,7037,7037,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,63,1,2741,2741,2741,2741,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,35,1,3627,3627,3627,3627,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,103045,103045,103045,103045,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,60,1,5880,5880,5880,5880,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,31,0,52056,52056,52056,52056,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,35,0,57672,57672,57672,57672,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,6153,6153,6153,6153,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,1,6204,6204,6204,6204,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,20,1,7013,7013,7013,7013,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,60,1,4996,4996,4996,4996,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,35,0,77468,77468,77468,77468,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,75,1,1857,1857,1857,1857,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,63,1,1446,1446,1446,1446,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,254,0,296364,296364,296364,296364,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,99,1,3985,3985,3985,3985,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,66,1,4307,4307,4307,4307,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,51273,51273,51273,51273,1
3,5,9432045,12570000,3,4,9329523,6253856,8,9,6371753,6356378,40,44,34408519,41630000,35,0,0,7206413,14427894,14412519,11336852,1
6,9,20398377,20800000,6,9,19976618,18600000,6,10,109411543,111623000,2,2,2149252,0,44,0,0,567772,-1581480,629977,-746641,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,294,0,700989000,700989000,700989000,700989000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,80,0,62014,62014,62014,62014,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,42,1,7671,7671,7671,7671,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,64,1,2746,2746,2746,2746,-1
6,8,22203555,14728991,6,12,159494700,162402033,4,7,11629332,9221000,3,6,8990443,8994000,30,0,0,932545,936102,-1472230,1435103,1
4,21,11050000,9699046,9,48,15900000,18404556,2,13,4000000,3295673,6,28,10800000,10064741,29,8,0,510001,-225258,-929585,1574971,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,254859,254859,254859,254859,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,63799,63799,63799,63799,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,52,1,1955,1955,1955,1955,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,14221,14221,14221,14221,-1
40,43,5922229,7505295,30,32,13003855,11500000,19,20,12017231,12000000,7,8,451000,225,26,0,0,138272,-312503,-329734,-1833589,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,51006,51006,51006,51006,1
74,78,17560031,18300000,93,97,18337589,17900000,103,107,17848215,18200000,61,65,28032710,28000000,38,0,0,571372,538662,890447,452858,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,24,1,2295,2295,2295,2295,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,56,1,4835,4835,4835,4835,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,1,1932,1932,1932,1932,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,1,8259,8259,8259,8259,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,40,1,1175,1175,1175,1175,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,0,67699,67699,67699,67699,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,63,1,3660,3660,3660,3660,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,1,6669,6669,6669,6669,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,897432,897432,897432,897432,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,53178,53178,53178,53178,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,313,0,53154,53154,53154,53154,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,108619,108619,108619,108619,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,50976,50976,50976,50976,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,21,1,5,5,5,5,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,52,1,8253,8253,8253,8253,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,63,1,6216,6216,6216,6216,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,60,1,4150,4150,4150,4150,-1
2,4,4000000,4250000,0,1,0,2250000,0,0,0,0,0,0,0,0,24,56,0,2409885,2409885,2409885,4659885,1
1,1,1950000,0,0,0,0,0,0,0,0,0,0,0,0,0,32,450,0,51726,51726,51726,51726,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,60,1,8222,8222,8222,8222,-1
14,20,15950000,18146902,13,19,19050000,16894710,6,11,10500000,10945028,3,4,4100000,3712508,42,62,0,55063,-332429,112599,-2042691,1
14,17,91292507,91457000,6,9,93747118,93850000,10,13,93562276,94600000,7,10,100718609,101600000,53,4,0,2188733,3070124,4107848,4210730,1
3,7,25110600,3465549884,5,10,28437840,421679763,4,8,25243000,2006772339,6,7,529050100,500000000,44,13,0,11458617,-17591483,1963937856,2357179779,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,853491,853491,853491,853491,1
12,18,19450000,19508819,15,21,22950000,22944064,8,11,14950000,14983044,0,0,0,0,35,54,0,37495,37495,70539,64603,1
1,1,550000,0,0,0,0,0,0,0,0,0,0,0,0,0,34,11,0,62823,62823,62823,62823,1
1,2,3143000,3189000,0,0,0,0,0,0,0,0,0,0,0,0,45,21,0,108065,108065,108065,108065,1
5,6,3000000,3000000,0,0,0,0,1,2,200000,239400,0,0,0,0,26,1,0,92060,92060,131460,131460,1
6,9,25576439,25400000,8,12,27037869,27100000,7,10,26919813,27100000,6,9,31167884,31100000,34,0,0,210362,142478,322665,384796,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,50857,50857,50857,50857,1
4,6,6500000,6020000,4,5,8000000,8000000,3,4,5000000,5000000,0,0,0,0,52,1,0,564968,564968,564968,564968,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,5813,5813,5813,5813,-1
3,4,1950000,1000000,3,4,4400000,4500000,0,0,0,0,0,0,0,0,22,0,0,80241,80241,80241,180241,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,1,1634,1634,1634,1634,-1
8,11,106992611,104000000,13,16,353785666,351000000,8,12,134692194,134452342,8,12,122557501,163500000,60,0,0,40966293,81908792,81668940,78883274,1
17,23,18300000,17831164,13,19,21200000,21253583,8,11,10400000,10281573,0,0,0,0,54,54,0,15839,15839,-102588,-49005,1
7,11,26138563,26000000,7,11,27678357,37500000,8,12,59663720,60000000,6,10,85088965,79000000,35,0,0,4104373,-1984592,-1648312,8173331,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,0,8083688,8083688,8083688,8083688,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,152465,152465,152465,152465,1
3,9,76000000,57300000,2,6,38000000,47300000,0,6,0,57300000,2,6,100055000,47300000,53,47,0,14337227,-38417773,18882227,28182227,1
17,23,14300000,14813859,3,4,2700000,2180153,3,4,2000000,2000000,0,0,0,0,27,53,0,73165,73165,73165,-446682,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,50800,50800,50800,50800,1
145,164,31155720100,31373952250,211,237,88330881063,88372146874,239,269,37728592136,37458686250,204,224,13366875459,14951707141,38,0,0,1588644550,3173476232,2903570346,2944836157,1
33,42,3090301425,3080882000,83,94,309807753,307626100,41,49,109515137,125275000,43,51,115532688,147510900,48,32,0,52188541,84166753,99926616,97744963,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,6143,6143,6143,6143,-1
20,26,13000000,16585295,25,31,24500000,24476329,20,25,19300000,18893839,15,20,20200000,27913510,24,54,0,13216368,20929878,20523717,20500046,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,82148,82148,82148,82148,1
1,3,1000000,6000000,15,19,18700000,14250000,7,13,10206600,15655800,2,6,2100000,12483700,24,19,0,16318247,26701947,32151147,27701147,1
0,1,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6125,6125,6125,6125,1
11,15,9650000,10748107,17,23,21500000,22901209,15,20,18600000,16581408,17,22,22000000,25939486,25,22,0,4331228,8270714,6252122,7653331,1
0,1,0,4782988,14,24,14240000,24750829,40,54,36247016,33332812,39,50,42636082,38152806,23,10,0,7853091,3369815,455611,10966440,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,62,0,45521443,45521443,45521443,45521443,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,63,0,6637308,6637308,6637308,6637308,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,14,0,111478,111478,111478,111478,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,0,180266,180266,180266,180266,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,0,1241686,1241686,1241686,1241686,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,49,0,4201808,4201808,4201808,4201808,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,14242591,14242591,14242591,14242591,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,77855,77855,77855,77855,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,227,1,2435,2435,2435,2435,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,127,1,21257,21257,21257,21257,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,127,1,7413,7413,7413,7413,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,127,1,35854,35854,35854,35854,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,127,0,317951,317951,317951,317951,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,425,0,405210,405210,405210,405210,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,237,0,62187,62187,62187,62187,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,422,0,245469,245469,245469,245469,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,230,0,173376,173376,173376,173376,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1390,1,7610,7610,7610,7610,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,208,1,1128,1128,1128,1128,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,342,1,46418,46418,46418,46418,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,403,1,891,891,891,891,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,128,1,10581,10581,10581,10581,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,342,1,23467,23467,23467,23467,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,127,1,2887,2887,2887,2887,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,125,1,786,786,786,786,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,356,1,5651,5651,5651,5651,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,129,0,50784,50784,50784,50784,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,621,1,5659,5659,5659,5659,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,58,1,1412,1412,1412,1412,-1
49,60,35504909,42850000,29,36,38979550,33000000,20,33,24800000,115460000,16,24,66117700,59219279,50,618,0,11101850,4203429,94863429,88883879,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,342,1,11376,11376,11376,11376,-1
2,3,5216595,5185000,1,1,7,0,0,0,0,0,1,2,5715000,5766600,38,578,0,7607,59207,59207,59200,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,1,19820,19820,19820,19820,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,49,1,46848,46848,46848,46848,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,1,19171,19171,19171,19171,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51,1,4987,4987,4987,4987,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,128,0,59102,59102,59102,59102,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,333,1,2482,2482,2482,2482,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,443,1,3908,3908,3908,3908,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,223,0,2379403,2379403,2379403,2379403,1
81,106,410332986,410393377,95,113,217496052,217485000,142,196,536051072,536097157,71,108,72841188,76398621,36,25,0,3676668,7234101,7280186,7269134,1
8,11,38374724,38000000,8,12,37331288,37200000,6,9,36537724,36400000,8,10,8664476,8700000,37,35,0,103553,139077,1353,-129935,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,127,1,5566,5566,5566,5566,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,1,5767,5767,5767,5767,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,573084,573084,573084,573084,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,163355,163355,163355,163355,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,168210,168210,168210,168210,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,1,5429,5429,5429,5429,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,260,1,1546,1546,1546,1546,-1
8,11,29000000,28936751,10,14,33100000,33098880,8,12,33300000,33320328,1,2,3200000,3204473,26,66,0,81357,85830,106158,105038,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,68761,68761,68761,68761,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,108,0,156908,156908,156908,156908,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,33,1,19258,19258,19258,19258,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,82,0,648345,648345,648345,648345,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,57,0,2436677,2436677,2436677,2436677,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,107514,107514,107514,107514,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,20,1,2191,2191,2191,2191,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,118,1,2004,2004,2004,2004,-1
4,6,20909000,40000000,6,6,20000000,0,0,0,0,0,0,0,0,0,33,1414,0,63366,63366,63366,-19936634,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,1,5514,5514,5514,5514,-1
53,68,374067800,374000000,38,59,408069000,448800000,31,48,382116800,352100000,12,17,121519800,111000000,42,740,0,291733,-10228067,-40244867,486133,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,143496,143496,143496,143496,1
14,18,44603000,30745439,15,20,56050000,56074671,9,14,34850000,34819160,2,5,6400000,7410352,34,51,0,1061462,2071814,2040974,2065645,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,0,390194,390194,390194,390194,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,162,1,7480,7480,7480,7480,-1
0,1,0,2027000,3,5,356258058,4153686278,0,0,0,0,0,3,0,3610164195,50,3,0,1616454,3611780649,3611780649,7409208869,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,22,0,51817,51817,51817,51817,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,67,0,110521,110521,110521,110521,1
3,3,15000000,0,0,0,0,0,1,2,23895000,24395000,1,2,32000000,32000000,37,338,0,472135,472135,972135,972135,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,1,5044,5044,5044,5044,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,536,0,85695,85695,85695,85695,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,232,0,148282,148282,148282,148282,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,629,0,57563,57563,57563,57563,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,931,0,103093,103093,103093,103093,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,3751899,3751899,3751899,3751899,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44,1,8523,8523,8523,8523,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,421413,421413,421413,421413,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,1,34132,34132,34132,34132,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,31,0,108694,108694,108694,108694,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,6700,6700,6700,6700,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,26,1,2456,2456,2456,2456,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,148,1,7339,7339,7339,7339,-1
14,17,22254535,22300000,8,11,46005408,46073000,8,11,77967777,77961000,7,10,91467534,91466000,39,5,0,27766,26232,19455,87047,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,177898,177898,177898,177898,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,104,0,131982,131982,131982,131982,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,49,0,52991,52991,52991,52991,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,135,0,256270,256270,256270,256270,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,338,0,69385,69385,69385,69385,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,176,1,1826,1826,1826,1826,-1
2,3,2450000,4000000,8,9,6000000,4000000,3,4,1450000,1500000,0,0,0,0,23,11,0,41707,41707,91707,-1908293,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,302,0,118165,118165,118165,118165,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,103813,103813,103813,103813,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,104,0,129793,129793,129793,129793,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,315,0,53705,53705,53705,53705,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,12,0,50082,50082,50082,50082,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,104,0,152332,152332,152332,152332,1
0,1,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,103960,103960,103960,103960,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,77,0,52926,52926,52926,52926,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,2240,2240,2240,2240,-1
16,23,79100000,79385786,31,46,140800000,140461337,18,25,78900000,78953857,2,3,6600000,6538017,27,54,0,86856,24873,78730,-259933,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,316,0,55053,55053,55053,55053,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0,62999,62999,62999,62999,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,3890,3890,3890,3890,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,102567,102567,102567,102567,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,1,1412,1412,1412,1412,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,0,77335,77335,77335,77335,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,0,51232,51232,51232,51232,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,121229,121229,121229,121229,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,52187,52187,52187,52187,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,133,0,366677,366677,366677,366677,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,0,52300,52300,52300,52300,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,232,0,61670,61670,61670,61670,1
7,11,18100000,17899625,0,0,0,0,0,0,0,0,0,0,0,0,25,78,0,269172,269172,269172,269172,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,52090,52090,52090,52090,1
15,19,68700000,54753454,10,13,43400000,40281438,0,1,0,976409,1,2,3000000,1371175,28,66,0,168946,-1459879,-483470,-3602032,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,14,0,57745,57745,57745,57745,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,63,0,57087,57087,57087,57087,1
35,37,16044972,21000000,31,32,9818536,4500000,40,42,15522484,24000000,10,10,8314603,0,34,0,0,769670,-7544933,932583,-4385953,1
15,16,34050000,29886192,8,9,13500000,250000000,7,9,26000000,243000000,10,12,21711000,220012083,52,0,0,822972,199124055,416124055,652624055,1
4,6,18000000,12476839,6,8,24000000,18522491,3,5,6300000,11155263,1,1,1000000,0,23,331,0,4502185,3502185,8357448,2879939,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,66,1,4591,4591,4591,4591,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,1,8205,8205,8205,8205,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,28,1,4702,4702,4702,4702,-1
17,20,27541948,26000000,13,16,27236727,30000000,40,43,26650466,25000000,74,76,17986708,18000000,37,20,0,1742382,1755674,105208,2868481,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,29,1,5531,5531,5531,5531,-1
9,12,15700000,300067667,16,17,28600000,1300000,11,12,19600000,1000000000,8,8,11500000,0,67,28,0,5983582,-5516418,974883582,947583582,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,1,8574,8574,8574,8574,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,1,4297,4297,4297,4297,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,29,1,5897,5897,5897,5897,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,27,1,5108,5108,5108,5108,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,53750,53750,53750,53750,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,60,1,6029,6029,6029,6029,-1
