X81,X71,X51,X61,X82,X72,X52,X62,X83,X73,X53,X63,X84,X74,X54,X64,X1,X4,X3,X2,Label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28,3107,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,114,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5.90E+01,8394,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.40E+01,1966,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,5.60E+01,29800,1,-1
4,6,52113095,52000000,3,5,1444443,2650000,2,3,58396394,57087000,0,0,0,0,34,0,6296,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3.00E+01,103045,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6.00E+01,62394,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,13,4177,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,43,4936,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4.50E+01,5478,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,313,60476,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4.50E+01,62669,0,1
17,20,23434000,25035089,21,24,24133000,23885088,15,18,23887000,24893547,10,13,14586000,13806190,37,51,1908325,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,7507,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,775,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,7387,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,29,417,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,28,6182,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.00E+00,938,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,59415,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,246905,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,97,73794,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,4.80E+01,7067,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,25,53576,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5.90E+01,1991,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.40E+01,950,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6.30E+01,6549,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,57,90485,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6.60E+01,5473,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7.31E+02,59870,0,1
6,8,25500000,23156297,6,9,29500000,33621501,13,19,60000000,54990715,3,4,14000000,3981450,34,30,4211557,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,51803,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.00E+00,52974,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.00E+01,2035,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,21,1281,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.00E+00,74139,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6.40E+01,1333,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6.60E+01,7432,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,51273,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,6130,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,969237,0,1
35,37,51886959,100000000,58,58,46816384,0,40,41,29019639,50000000,18,18,21639158,0,53,0,10575261,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,79,55689,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6.30E+01,61335,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,102645,0,1
3,3,2050000,0,3,3,1800000,0,3,3,2050000,0,2,2,1200000,0,49,30,769017,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,6.60E+01,2346,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5.90E+01,6851,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,129,5880,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,6.40E+01,83478,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,6.30E+01,7759,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,6919,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,4193,1,-1
69,70,10009542,9700000,29,31,29398654,29400000,58,61,38344196,38500000,23,23,167721,0,50,1,1382,0,1
61,64,21651674,21750000,58,59,7507265,7420000,38,41,21609401,21700000,69,71,16616174,16500000,29,0,95,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.30E+01,7115,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.00E+01,4362,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.00E+01,4198,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,7401,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,755,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,136457,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,82799,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,133032,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,8603,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7.40E+01,6126,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,176,7374,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,25,51747,0,1
4,7,24147333,33000000,4,7,47119639,32000000,4,6,14949723,21000000,5,8,22133421,22000000,57,0,7779120,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,80517,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,69,4755,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,21,1959,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.40E+01,6962,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,3743,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,44,25,1,-1
10,13,22535589,23500000,45,47,22202569,22500000,41,42,14859221,15000000,69,70,21817199,23000000,35,0,2957819,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,60578,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1.50E+01,58175,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.40E+01,8327,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6.60E+01,5968,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,6.00E+01,818,1,-1
8,10,11973492,12200000,20,24,23695454,24000000,8,11,17377861,17000000,6,9,17667189,18000000,26,0,441725,0,1
87,104,29123753,72572205,94,109,25274200,62401494,72,90,31828000,256096616,61,77,88181400,45487936,30,1.00E+00,14051804,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,107726,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.00E+00,151994,0,1
17,24,23100000,23082500,12,16,19500000,19582500,13,19,22150000,22582500,10,14,18522000,18582500,25,6.20E+01,608432,0,1
1,1,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6.20E+01,219201,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,154987,0,1
9,12,12050000,12083334,10,14,16250000,16235229,9,12,12000000,13038587,9,12,10500000,9550889,32,8,139577,0,1
8,11,16431093,16378000,6,9,17272014,17500000,6,9,17914508,17900000,11,14,18440116,18150000,36,0,28569,0,1
9,11,39400000,22530000,0,0,0,0,0,0,0,0,0,0,0,0,38,8,1604352,0,1
7,7,19250000,0,3,3,6250000,0,0,0,0,0,0,0,0,0,42,31,92178,0,1
7,11,15690000,25000000,2,6,6140000,28000000,18,20,47000000,25000000,2,2,2408000,0,31,0,18780974,0,1
7,8,10300000,702453,0,0,0,0,0,0,0,0,0,0,0,0,25,54,14333,0,1
9,11,32656296,32000000,20,24,67795336,68000000,11,14,52287407,52000000,7,10,52760217,53500000,35,0,1148490,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,6.30E+01,4236,1,-1
1,1,22645,0,4,4,354938,0,0,0,0,0,0,0,0,0,33,0,192120,0,1
8,11,27403616,27300000,17,21,28304510,28700000,8,11,28528849,28800000,6,10,31526979,42700000,39,1.70E+01,1275623,0,1
16,22,24300000,24322111,21,27,27450000,27478447,13,18,23500000,23577508,11,16,26200000,36265699,31,6.20E+01,10169305,0,1
9,10,18071870,10000000,11,11,22641723,0,12,13,19409442,23000000,4,4,8253900,0,35,0,24431160,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,433480,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.00E+00,106129,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,604782,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8.30E+01,94146,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.00E+00,151985,0,1
3,3,8900000,0,2,2,6000000,0,5,5,11250000,0,4,4,6450000,0,58,30,61789,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,1458600,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50325,0,1
3,7,2500000,10771087,10,16,18000000,18741060,7,12,13400000,18459279,5,10,11000000,27031378,42,22,30083617,0,1
0,1,0,50000,17,24,42099814,42300000,20,25,44885954,44850000,6,9,45910930,46020000,27,0,242698,0,1
2,8,350988500,751060000,23,32,831076749,1032800000,20,24,125621114,145345833,7,11,50895919,46400000,42,0,387698,0,1
3,6,86159000,109559500,5,8,37942476,14730000,10,13,66556491,66580000,10,13,68169332,68159000,30,0,102882,0,1
6,10,10400000,13030585,17,23,21500000,18984667,12,17,14850000,14897279,17,22,31850000,31849784,35,22,62464,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,14359421,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,59,60570,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,50214,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,50201,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.40E+01,2066263,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,32423,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.00E+00,14843,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,32424,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4.10E+01,4175401,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.10E+01,4076267,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,127,13190,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,811,2189211,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,426,2315,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,128,102923,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,127,11621,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,85,2116064,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,127,4065,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,127,289526,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,208,276963,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,422,2785,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,341,54081,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,208,112054,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,369,2143,1,-1
11,13,21250000,9652000,8,11,14187500,13988000,6,10,11125000,11600000,16,23,511280805,584284446,46,465,73708038,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,342,75157,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,342,33723,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,401,1828,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2.90E+02,84656,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,342,84726,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,127,18363,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,121,18274,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,129,4401,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2.97E+02,13313,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,407,18022,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,51,84081,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,129,173936,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,316,1232759,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,333,9814,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2.97E+02,4874,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,34644,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8.01E+02,137920,0,1
6,9,36668825,15100000,6,10,39180106,38900000,6,11,43150743,43600000,9,14,42988816,38000000,44,387,130017,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,2.23E+02,480358,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,21,2953870,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,23,14554,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,6307,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,9240,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,56955,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,210,2528,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9.20E+01,112983,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,123,58532,0,1
0,1,0,1755000,0,0,0,0,0,0,0,0,0,0,0,0,24,5.30E+01,1645159,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,5362,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3.40E+02,45923,1,-1
20,34,73907777,288925821,29,53,141510724,232134521,42,76,896944844,961058798,27,51,90827128,106655721,29,29,10803659,0,1
1,1,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,34,50,407783,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,76,4939,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1497,50541,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,84,163512,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,629,103060,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3.04E+02,1068848,0,1
26,44,53954455,61577389,37,55,66963287,59378307,18,28,28101645,29402488,33,43,54455924,54328364,34,7.00E+00,77792,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5.00E+00,82375,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,4.20E+01,337542,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.40E+01,124460,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,62,848,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5.10E+01,7295,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,270511,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2356,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1.42E+02,51394,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,151284,0,1
33,52,62010076,63353288,40,62,134092672,148132588,51,73,109489800,177496701,48,77,186868456,224959098,27,11,742978,0,1
22,35,47341000,842532162,13,27,6577972750,6863427825,15,44,8739872027,10039032518,11,27,148877000,3556331853,51,30,67551241,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,104,56641,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,11,100419,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,133294,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,101,2208112,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,104,61497,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,104,101306,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,147,571129,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,315,51720,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,312,51731,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,55527,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,2218878,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,51606,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4.30E+02,66102,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18,63110,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,52174,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,48,61083,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,75,148683,0,1
7,10,26700000,26682232,8,14,29850000,40307867,5,7,15800000,5362074,2,3,7400000,7373797,28,50,63820,0,1
0,1,0,223000,1,1,224000,0,0,0,0,0,0,0,0,0,46,27,102467,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.50E+01,3296,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,268,64282,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6.60E+01,3343,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6.60E+01,3452,1,-1
69,70,34602348,34200000,82,82,376983,0,97,99,33882275,35000000,89,91,41010600,41000000,42,4,1039738,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,28,3732,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,27,2899589,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,313,90885,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,27,1883,1,-1
3,6,7089015,7095000,7,11,201896386,201925452,1,2,80333333,80350000,0,0,0,0,33,0,130329,0,1
2,4,8000000,7375000,0,0,0,0,0,0,0,0,0,0,0,0,58,4,1306895,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,3248,1,-1
8,8,14100000,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,6031,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,29,62534,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,27,2503,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8042,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5.90E+01,4728,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,27,3105,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,55331,0,1
4,7,13200000,13234865,7,11,25250000,25210816,6,9,20000000,20005219,3,5,12700000,13753512,27,59,1139299,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,34,5669083,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,27,4936,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,62190,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,51739,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6.30E+01,2554,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6.00E+01,4221,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,8421,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,29,3406,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,4974,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5.90E+01,3895,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5.50E+01,1194,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28,47094,1,-1
17,20,13780042,13769000,19,21,9044939,9043000,20,23,13382721,13373000,24,28,17457678,17382000,34,0.00E+00,196009,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,5591,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4.30E+01,7304,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,6.30E+01,5862,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,147,51652,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,54707,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,8399,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,8501,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,28,7493,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,8122,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,29,6838,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,28,3991,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,27,3456,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,2863,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,35,151326,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,28,5539,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,27,4960192,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,1137,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,6331,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,27,3205756,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,93270,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,28,2802145,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,8721,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27,3111,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,27,2583,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28,1444302,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,34,53896,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,7609,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5.50E+01,7616,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6.00E+01,6402,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6.30E+01,6000,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,934,1,-1
5,7,12900000,11715048,3,7,15000000,15841671,7,10,21400000,20574947,6,7,13900000,5550174,27,58,189230,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6.00E+01,1139,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6.60E+01,3976,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,4034,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5.90E+01,4504,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,590443,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,6811,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8.90E+01,2834,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.30E+01,79824,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6.00E+01,7044,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6.00E+01,6799,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,27,7015,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6.40E+01,63798,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.00E+01,771,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6.30E+01,7404,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.30E+01,5355,1,-1
7,7,87900000,0,9,11,99500000,10844444,11,18,109800000,4017066667,7,7,81900000,0,48,14,26711926,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,754,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6.40E+01,97672,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6.60E+01,220041,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3.00E+01,105329,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,14,286216,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8.30E+01,7807,1,-1
14,17,49131781,49200000,15,19,50959855,51200000,17,20,50088458,49800000,18,21,48506575,48378000,40,566,88,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,61,1573,1,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,4.80E+01,70830,0,1
